safegraph_place_id,X,Unnamed..0,visitor_home_cbgs,visitor_count,date,latitude,longitude,city,region,x,y,dist.meters.,area_square_feet
sg:1a80268a43c74215b650a2d9fe9b4b07,620126,147051,530330000000 ,4,2019/4/29,47.482597,-122.200547,Seattle,WA,-122.1778623,47.4602771,3013.691047,535920
sg:1a84806135d74faca3b690e163d782af,85580,398617,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.1125143,47.35876017,12012.27652,6186016
sg:1a84806135d74faca3b690e163d782af,745919,398601,530330000000 ,6,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.3042404,47.33272176,4719.194592,6186016
sg:1a84806135d74faca3b690e163d782af,226647,398606,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.2789524,47.33286651,4019.920741,6186016
sg:1a84806135d74faca3b690e163d782af,66535,398623,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.3658608,47.51292524,17572.35847,6186016
sg:1a84806135d74faca3b690e163d782af,226595,398600,530330000000 ,12,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.2759276,47.36684981,428.6331594,6186016
sg:1a84806135d74faca3b690e163d782af,746503,398618,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.205954,47.42673733,8111.095078,6186016
sg:1a84806135d74faca3b690e163d782af,604186,398616,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.2946004,47.71744236,38825.33988,6186016
sg:1a84806135d74faca3b690e163d782af,847673,398614,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.2884008,47.32283741,5257.844359,6186016
sg:1a84806135d74faca3b690e163d782af,751619,398604,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.3545322,47.3124188,8887.598665,6186016
sg:1a84806135d74faca3b690e163d782af,619008,398602,530330000000 ,5,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.2823401,47.36106549,1205.256389,6186016
sg:1a84806135d74faca3b690e163d782af,751444,398608,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.344564,47.3015042,9309.711557,6186016
sg:1a84806135d74faca3b690e163d782af,135285,398620,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.3380233,47.29896813,9257.225448,6186016
sg:1a84806135d74faca3b690e163d782af,850349,398619,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.3117724,47.5987438,25771.87821,6186016
sg:1a84806135d74faca3b690e163d782af,777917,398611,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.2891129,47.35319997,2198.06562,6186016
sg:1a84806135d74faca3b690e163d782af,221747,398621,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.26485,47.38902824,2315.756873,6186016
sg:1a84806135d74faca3b690e163d782af,464445,398607,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.2625227,47.36447709,780.1485951,6186016
sg:1a84806135d74faca3b690e163d782af,226642,398609,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.2798088,47.38306267,1743.233755,6186016
sg:1a84806135d74faca3b690e163d782af,788479,398610,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.301083,47.39300149,3544.067698,6186016
sg:1a84806135d74faca3b690e163d782af,226616,398615,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.2994308,47.37186525,2187.035374,6186016
sg:1a84806135d74faca3b690e163d782af,90871,398603,530330000000 ,4,2019/4/29,47.368605,-122.270875,Seattle,WA,-122.1929713,47.46000464,11739.84982,6186016
sg:1a8cbfa8704942f9b5dfa343e61039f7,412883,503033,530330000000 ,4,2019/4/29,47.237825,-122.273454,Seattle,WA,-122.0315014,47.37908242,24111.56304,502962
sg:1a98619249d74cb688dbb44dab03bf43,533828,55183,530330000000 ,6,2019/4/29,46.998702,-122.800417,Lacey,WA,-122.2932774,47.672174,84114.62119,381700
sg:1ab8685ffd044b0d82d4908035f7fabc,845706,29571,530330000000 ,4,2019/4/29,47.662199,-117.420706,Spokane,WA,-122.3868232,47.57245514,373399.9899,2159581
sg:1b5198b199894e2ca38e69538cb6198c,324605,747031,530330000000 ,4,2019/4/29,47.709385,-122.315482,Seattle,WA,-122.3077926,47.70406633,826.2639656,67107
sg:1b5198b199894e2ca38e69538cb6198c,697885,747027,530330000000 ,4,2019/4/29,47.709385,-122.315482,Seattle,WA,-122.3556434,47.72234287,3340.169887,67107
sg:1b5198b199894e2ca38e69538cb6198c,497157,747029,530330000000 ,4,2019/4/29,47.709385,-122.315482,Seattle,WA,-122.3200237,47.70432809,657.4955238,67107
sg:1b8a4f701a9d4768a7591610becf69bf,647406,751927,530330000000 ,4,2019/4/29,47.60835,-121.98139,Seattle,WA,-121.9826241,47.58848628,2210.447831,26007704
sg:1b8a4f701a9d4768a7591610becf69bf,540659,751922,530330000000 ,5,2019/4/29,47.60835,-121.98139,Seattle,WA,-122.0008809,47.58755094,2737.906503,26007704
sg:1b8a4f701a9d4768a7591610becf69bf,704667,751926,530330000000 ,4,2019/4/29,47.60835,-121.98139,Seattle,WA,-122.2175811,47.33211127,35500.35134,26007704
sg:1b8a4f701a9d4768a7591610becf69bf,788048,751925,530330000000 ,4,2019/4/29,47.60835,-121.98139,Seattle,WA,-122.0229569,47.6212378,3437.823423,26007704
sg:1b8a4f701a9d4768a7591610becf69bf,313883,751928,530330000000 ,4,2019/4/29,47.60835,-121.98139,Seattle,WA,-122.0910835,47.57118467,9227.508367,26007704
sg:1b8a4f701a9d4768a7591610becf69bf,313937,751923,530330000000 ,5,2019/4/29,47.60835,-121.98139,Seattle,WA,-121.9825404,47.61313952,539.4901613,26007704
sg:1b8a4f701a9d4768a7591610becf69bf,399059,751920,530330000000 ,6,2019/4/29,47.60835,-121.98139,Seattle,WA,-122.0707434,47.53061055,10950.26377,26007704
sg:1b8a4f701a9d4768a7591610becf69bf,243480,751921,530330000000 ,5,2019/4/29,47.60835,-121.98139,Seattle,WA,-122.1103039,47.56221736,10970.03237,26007704
sg:1bb06e368c044f719b7f81991bde8cc6,554300,288841,530330000000 ,4,2019/4/29,47.403257,-120.305703,Wenatchee,WA,-122.3071403,47.71392856,154532.3075,816155
sg:1c03902c748b4b2883d1c01a37614e77,199202,714732,530330000000 ,4,2019/4/29,47.235498,-122.422048,Seattle,WA,-122.3168036,47.2963874,10452.80894,1552779
sg:1c28c0c532004a8eb494a651b3b8ca97,222349,330423,530330000000 ,5,2019/4/29,47.35701,-122.1598,Seattle,WA,-122.1575416,47.35073154,718.5764594,237633
sg:1c28c0c532004a8eb494a651b3b8ca97,602119,330424,530330000000 ,5,2019/4/29,47.35701,-122.1598,Seattle,WA,-122.1330611,47.34933671,2192.9562,237633
sg:1c5de177fb464744b4b3f0293fe5396f,602197,811085,530330000000 ,11,2019/4/29,47.355475,-122.171692,Bremerton,WA,-122.1714504,47.35693139,162.9437753,515456
sg:1c5de177fb464744b4b3f0293fe5396f,288028,811086,530330000000 ,5,2019/4/29,47.355475,-122.171692,Bremerton,WA,-122.1796416,47.35199111,714.672455,515456
sg:1c5de177fb464744b4b3f0293fe5396f,477470,811090,530330000000 ,4,2019/4/29,47.355475,-122.171692,Bremerton,WA,-122.1709077,47.34143831,1561.690189,515456
sg:1c5de177fb464744b4b3f0293fe5396f,475459,811091,530330000000 ,4,2019/4/29,47.355475,-122.171692,Bremerton,WA,-122.2936857,47.4186595,11584.12948,515456
sg:1c5de177fb464744b4b3f0293fe5396f,108894,811089,530330000000 ,4,2019/4/29,47.355475,-122.171692,Bremerton,WA,-122.1616012,47.33317934,2593.410653,515456
sg:1c5de177fb464744b4b3f0293fe5396f,139125,811088,530330000000 ,4,2019/4/29,47.355475,-122.171692,Bremerton,WA,-122.0338418,47.38734572,10997.89259,515456
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,764366,199579,530330000000 ,7,2019/4/29,47.916012,-122.256872,Seattle,WA,-122.129082,47.59979461,36440.8483,8977297
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,574750,199651,530330000000 ,4,2019/4/29,47.916012,-122.256872,Seattle,WA,-122.2515481,47.71538794,22310.29764,8977297
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,780823,199608,530330000000 ,4,2019/4/29,47.916012,-122.256872,Seattle,WA,-122.19921,47.69804366,24617.00365,8977297
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,102192,199645,530330000000 ,4,2019/4/29,47.916012,-122.256872,Seattle,WA,-122.2284928,47.76659901,16748.08347,8977297
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,472020,199623,530330000000 ,4,2019/4/29,47.916012,-122.256872,Seattle,WA,-122.0553229,47.67947342,30326.10254,8977297
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,635894,199646,530330000000 ,4,2019/4/29,47.916012,-122.256872,Seattle,WA,-122.3987637,47.69737497,26531.30373,8977297
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,550810,199639,530330000000 ,4,2019/4/29,47.916012,-122.256872,Seattle,WA,-122.0923114,47.72466493,24586.42219,8977297
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,804283,199655,530330000000 ,4,2019/4/29,47.916012,-122.256872,Seattle,WA,-122.1896023,47.47517334,49273.78897,8977297
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,604185,199605,530330000000 ,4,2019/4/29,47.916012,-122.256872,Seattle,WA,-122.2946004,47.71744236,22258.37156,8977297
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,756821,199657,530330000000 ,4,2019/4/29,47.916012,-122.256872,Seattle,WA,-122.2963087,47.70960965,23138.47822,8977297
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,356948,199627,530330000000 ,4,2019/4/29,47.916012,-122.256872,Seattle,WA,-122.0731106,47.74719219,23272.54958,8977297
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,150568,199621,530330000000 ,4,2019/4/29,47.916012,-122.256872,Seattle,WA,-122.2742195,47.75902253,17503.45445,8977297
sg:1c985e9b7e19406695e1c0fd4b8e2fb5,612628,199609,530330000000 ,4,2019/4/29,47.916012,-122.256872,Seattle,WA,-122.2162232,47.73024161,20878.29327,8977297
sg:1cd4d0c84f4448e4aa7f208951fbf90e,173119,465191,530330000000 ,4,2019/4/29,47.690998,-122.189736,Kirkland,WA,-122.1867703,47.69250725,278.7906446,80446
sg:1cd4d0c84f4448e4aa7f208951fbf90e,465638,465192,530330000000 ,4,2019/4/29,47.690998,-122.189736,Kirkland,WA,-122.2183696,47.69166397,2150.780885,80446
sg:1ce4276e2c134a56a759ecce3f132958,270781,366681,530330000000 ,4,2019/4/29,47.386196,-122.187185,Seattle,WA,-122.1805238,47.43744965,5720.455773,68231
sg:1ce4276e2c134a56a759ecce3f132958,641976,366676,530330000000 ,4,2019/4/29,47.386196,-122.187185,Seattle,WA,-122.1282787,47.3796708,4506.841787,68231
sg:1ce4276e2c134a56a759ecce3f132958,641979,366677,530330000000 ,4,2019/4/29,47.386196,-122.187185,Seattle,WA,-122.2089451,47.32395438,7112.487926,68231
sg:1ce4276e2c134a56a759ecce3f132958,477418,366673,530330000000 ,6,2019/4/29,47.386196,-122.187185,Seattle,WA,-122.1704932,47.36989182,2207.873205,68231
sg:1ce4276e2c134a56a759ecce3f132958,222348,366674,530330000000 ,4,2019/4/29,47.386196,-122.187185,Seattle,WA,-122.1575416,47.35073154,4534.244847,68231
sg:1ce4276e2c134a56a759ecce3f132958,221124,366682,530330000000 ,4,2019/4/29,47.386196,-122.187185,Seattle,WA,-122.2088504,47.38331459,1666.985103,68231
sg:1ce4276e2c134a56a759ecce3f132958,44622,366680,530330000000 ,4,2019/4/29,47.386196,-122.187185,Seattle,WA,-122.0397238,47.34861174,11896.19843,68231
sg:1ce4276e2c134a56a759ecce3f132958,412842,366675,530330000000 ,4,2019/4/29,47.386196,-122.187185,Seattle,WA,-122.0754231,47.35488187,9130.969735,68231
sg:1ce4276e2c134a56a759ecce3f132958,605491,366678,530330000000 ,4,2019/4/29,47.386196,-122.187185,Seattle,WA,-122.184034,47.40552779,2162.404802,68231
sg:1ce4276e2c134a56a759ecce3f132958,626355,366679,530330000000 ,4,2019/4/29,47.386196,-122.187185,Seattle,WA,-122.1809244,47.41213543,2922.376282,68231
sg:1ce4276e2c134a56a759ecce3f132958,745971,366672,530330000000 ,7,2019/4/29,47.386196,-122.187185,Seattle,WA,-122.1583885,47.36237115,3427.232811,68231
sg:1d28f5d0d7fa42ac808d5b86939d9a0f,416165,25980,530330000000 ,4,2019/4/29,47.538508,-122.042747,Seattle,WA,-122.0466061,47.52577191,1445.521564,118198
sg:1d4ba5468c48433487d73398c75c9d0b,740833,80972,530330000000 ,4,2019/4/29,47.600906,-122.307325,Seattle,WA,-122.3635193,47.68354012,10111.37004,237943
sg:1d4ba5468c48433487d73398c75c9d0b,815486,80971,530330000000 ,4,2019/4/29,47.600906,-122.307325,Seattle,WA,-122.3020862,47.57128947,3316.32845,237943
sg:1d4ba5468c48433487d73398c75c9d0b,598258,80976,530330000000 ,4,2019/4/29,47.600906,-122.307325,Seattle,WA,-122.3859235,47.52594917,10219.44836,237943
sg:1d4ba5468c48433487d73398c75c9d0b,742459,80969,530330000000 ,4,2019/4/29,47.600906,-122.307325,Seattle,WA,-122.299032,47.65449556,5990.766225,237943
sg:1d4ba5468c48433487d73398c75c9d0b,472011,80970,530330000000 ,4,2019/4/29,47.600906,-122.307325,Seattle,WA,-122.3088056,47.76001798,17691.07212,237943
sg:1d4ba5468c48433487d73398c75c9d0b,789818,80968,530330000000 ,6,2019/4/29,47.600906,-122.307325,Seattle,WA,-122.3042719,47.59739888,452.5069958,237943
sg:1d4ba5468c48433487d73398c75c9d0b,740375,80973,530330000000 ,4,2019/4/29,47.600906,-122.307325,Seattle,WA,-122.2837907,47.54947476,5986.089722,237943
sg:1d4ba5468c48433487d73398c75c9d0b,497206,80974,530330000000 ,4,2019/4/29,47.600906,-122.307325,Seattle,WA,-122.3426189,47.61994504,3394.469563,237943
sg:1d4ba5468c48433487d73398c75c9d0b,850348,80967,530330000000 ,8,2019/4/29,47.600906,-122.307325,Seattle,WA,-122.3117724,47.5987438,411.8824961,237943
sg:1d936a664e3041eb967c37c735a49f29,704666,48044,530330000000 ,4,2019/4/29,47.165561,-122.262189,Seattle,WA,-122.2175811,47.33211127,18821.75354,342283
sg:1da810e636864124bcfdd394c7aeefad,612664,182941,530330000000 ,4,2019/4/29,47.279577,-122.195324,Seattle,WA,-122.2045096,47.43674537,17487.41111,1933959
sg:1da810e636864124bcfdd394c7aeefad,448272,182952,530330000000 ,4,2019/4/29,47.279577,-122.195324,Seattle,WA,-122.2369997,47.26262097,3674.086427,1933959
sg:1da810e636864124bcfdd394c7aeefad,604792,182942,530330000000 ,4,2019/4/29,47.279577,-122.195324,Seattle,WA,-122.2213304,47.27931831,1967.818826,1933959
sg:1da810e636864124bcfdd394c7aeefad,780847,182951,530330000000 ,4,2019/4/29,47.279577,-122.195324,Seattle,WA,-122.1905887,47.3194266,4444.797364,1933959
sg:1da810e636864124bcfdd394c7aeefad,604765,182940,530330000000 ,5,2019/4/29,47.279577,-122.195324,Seattle,WA,-122.1847861,47.26810324,1504.318795,1933959
sg:1da810e636864124bcfdd394c7aeefad,221935,182948,530330000000 ,4,2019/4/29,47.279577,-122.195324,Seattle,WA,-122.3563558,47.49438819,26799.27207,1933959
sg:1da810e636864124bcfdd394c7aeefad,604779,182938,530330000000 ,6,2019/4/29,47.279577,-122.195324,Seattle,WA,-122.2016461,47.28265714,588.252664,1933959
sg:1da810e636864124bcfdd394c7aeefad,206480,182937,530330000000 ,6,2019/4/29,47.279577,-122.195324,Seattle,WA,-122.2420754,47.27176192,3642.531827,1933959
sg:1da810e636864124bcfdd394c7aeefad,650711,182953,530330000000 ,4,2019/4/29,47.279577,-122.195324,Seattle,WA,-122.2020959,47.29564075,1857.930013,1933959
sg:1da810e636864124bcfdd394c7aeefad,650717,182944,530330000000 ,4,2019/4/29,47.279577,-122.195324,Seattle,WA,-122.2108084,47.27933329,1171.840478,1933959
sg:1da810e636864124bcfdd394c7aeefad,848003,182947,530330000000 ,4,2019/4/29,47.279577,-122.195324,Seattle,WA,-122.35791,47.53112541,30540.79439,1933959
sg:1da810e636864124bcfdd394c7aeefad,226615,182943,530330000000 ,4,2019/4/29,47.279577,-122.195324,Seattle,WA,-122.2994308,47.37186525,12930.84693,1933959
sg:1da810e636864124bcfdd394c7aeefad,222241,182949,530330000000 ,4,2019/4/29,47.279577,-122.195324,Seattle,WA,-122.2517258,47.28688299,4343.594568,1933959
sg:1da810e636864124bcfdd394c7aeefad,366971,182950,530330000000 ,4,2019/4/29,47.279577,-122.195324,Seattle,WA,-122.1752126,47.29276484,2112.900488,1933959
sg:1da93eba8cba4852bdfcd2d26ca9724a,66561,2343,530330000000 ,4,2019/4/29,47.405137,-122.327965,Des Moines,WA,-122.3599714,47.55380946,16704.54637,7363
sg:1da93eba8cba4852bdfcd2d26ca9724a,417704,2344,530330000000 ,4,2019/4/29,47.405137,-122.327965,Des Moines,WA,-122.2963445,47.38153345,3547.57622,7363
sg:1da93eba8cba4852bdfcd2d26ca9724a,120768,2340,530330000000 ,4,2019/4/29,47.405137,-122.327965,Des Moines,WA,-122.3754173,47.63751026,26081.49679,7363
sg:1da93eba8cba4852bdfcd2d26ca9724a,199212,2337,530330000000 ,5,2019/4/29,47.405137,-122.327965,Des Moines,WA,-122.3304461,47.42658677,2392.101973,7363
sg:1da93eba8cba4852bdfcd2d26ca9724a,199166,2341,530330000000 ,4,2019/4/29,47.405137,-122.327965,Des Moines,WA,-122.3308371,47.40322158,303.8854166,7363
sg:1da93eba8cba4852bdfcd2d26ca9724a,416261,2345,530330000000 ,4,2019/4/29,47.405137,-122.327965,Des Moines,WA,-122.1501516,47.51167276,17890.2363,7363
sg:1da93eba8cba4852bdfcd2d26ca9724a,746494,2339,530330000000 ,4,2019/4/29,47.405137,-122.327965,Des Moines,WA,-122.3359331,47.51580083,12318.24466,7363
sg:1dde643f02a64444af54bd43c7f00e0a,618971,306165,530330000000 ,4,2019/4/29,47.424247,-122.339806,Seattle,WA,-122.329394,47.4973817,8168.914315,234847
sg:1dde643f02a64444af54bd43c7f00e0a,645282,306170,530330000000 ,4,2019/4/29,47.424247,-122.339806,Seattle,WA,-122.3440614,47.43458772,1193.656988,234847
sg:1dde643f02a64444af54bd43c7f00e0a,746491,306167,530330000000 ,4,2019/4/29,47.424247,-122.339806,Seattle,WA,-122.3181458,47.3316738,10421.29705,234847
sg:1dde643f02a64444af54bd43c7f00e0a,746524,306166,530330000000 ,4,2019/4/29,47.424247,-122.339806,Seattle,WA,-122.3390823,47.42346826,102.3592926,234847
sg:1dde643f02a64444af54bd43c7f00e0a,66612,306163,530330000000 ,4,2019/4/29,47.424247,-122.339806,Seattle,WA,-122.3312849,47.44614579,2518.118389,234847
sg:1dde643f02a64444af54bd43c7f00e0a,751622,306168,530330000000 ,4,2019/4/29,47.424247,-122.339806,Seattle,WA,-122.3478684,47.4232964,617.437707,234847
sg:1dde643f02a64444af54bd43c7f00e0a,196546,306164,530330000000 ,4,2019/4/29,47.424247,-122.339806,Seattle,WA,-122.393089,47.32464512,11782.05522,234847
sg:1de6e4ea85714d79853975e632d9951a,252756,594863,530330000000 ,4,2019/4/29,48.495717,-122.69582,Anacortes,WA,-122.3254465,47.45310708,119179.6728,9065804
sg:1de6e4ea85714d79853975e632d9951a,98630,594869,530330000000 ,4,2019/4/29,48.495717,-122.69582,Anacortes,WA,-122.1941838,47.74480555,91467.51336,9065804
sg:1e0d1aa4ff4347e58c59b4ef5169178f,817373,485611,530330000000 ,4,2019/4/29,46.076893,-118.320544,Walla Walla,WA,-122.2945169,47.57733863,346007.0024,100728
sg:1eb36cd22c4e4e6ab53061753254e239,560435,756442,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.201165,47.33617121,19316.09014,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,587575,756424,530330000000 ,7,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1149047,47.47822228,7518.396105,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,408032,756451,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1870388,47.48937107,2582.207019,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,620139,756460,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1367621,47.46176534,7321.558341,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,620121,756445,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1833641,47.45116056,6697.687385,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,85613,756427,530330000000 ,5,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.0264838,47.34963893,22247.26666,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,477403,756462,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.207915,47.36844972,15731.18934,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,219743,756495,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1402716,47.48198835,5657.868084,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,779135,756437,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.0994259,47.38156953,16268.63405,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,313882,756458,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.0910835,47.57118467,10838.7566,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,253228,756461,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-121.7898127,47.48805045,31230.22911,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,570987,756522,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.2197437,47.49714246,1895.943243,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,412914,756464,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.0426496,47.38453374,18456.3384,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,650710,756429,530330000000 ,5,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.2020959,47.29564075,23821.72885,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,776066,756426,530330000000 ,6,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1612576,47.4834521,4308.977911,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,91393,756524,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.2429452,47.49041971,3704.984207,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,779388,756441,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.2411374,47.63321063,14005.63477,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,788120,756493,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.3075099,47.624227,14944.53938,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,751525,756489,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.139378,47.58581531,9705.913612,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,845853,756507,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1914487,47.44877319,6852.693524,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,362872,756447,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1584916,47.47865083,4832.112923,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,765457,756471,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.2242619,47.4980768,2069.41491,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,669796,756477,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.2481219,47.48451707,4415.764277,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,169536,756492,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.3184198,47.7448928,27527.98662,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,222347,756523,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1575416,47.35073154,18026.79065,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,472019,756431,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.0553229,47.67947342,21883.30729,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,602118,756444,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1330611,47.34933671,18616.45073,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,169561,756496,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1695832,47.49038443,3327.064873,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,137252,756484,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.2854078,47.56883865,9020.875009,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,662129,756485,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1986494,47.58333017,8170.247421,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,421060,756512,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1492513,47.43602731,9160.453496,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,836771,756468,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1792574,47.54481956,4275.469645,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,108893,756439,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1616012,47.33317934,19895.58857,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,733685,756504,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1312284,47.41095835,12261.63446,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,416260,756465,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1501516,47.51167276,3989.810443,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,90870,756446,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1929713,47.46000464,5599.725041,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,134974,756503,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.3180471,47.47981212,9288.417691,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,276254,756470,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.329066,47.47788089,10140.95168,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,765447,756456,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.2541053,47.49761818,4081.576888,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,803448,756487,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.2796521,47.46221919,7837.936553,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,313977,756490,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-121.995265,47.60202832,18694.39623,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,752097,756476,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.2116749,47.50028071,1251.751456,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,641975,756474,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1282787,47.3796708,15538.92213,2308190
sg:1eb36cd22c4e4e6ab53061753254e239,776285,756519,530330000000 ,4,2019/4/29,47.509905,-122.203053,Seattle,WA,-122.1906574,47.51562931,1129.977763,2308190
